id,name,locality,timezone,isMobile,isMonitor,instruments,sensors,licenses,bounds,distance,country.id,country.code,country.name,owner.id,owner.name,provider.id,provider.name,coordinates.latitude,coordinates.longitude,datetimeFirst.utc,datetimeFirst.local,datetimeLast.utc,datetimeLast.local,datetimeFirst,datetimeLast
7436,MMCA81012,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21627, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.236569, 40.568701, -122.236569, 40.568701]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.568701,-122.236569,2020-02-11T14:00:00Z,2020-02-11T06:00:00-08:00,2020-02-11T15:00:00Z,2020-02-11T07:00:00-08:00,,
7437,MMCA81012,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21628, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.23835, 40.639608, -122.23835, 40.639608]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.639608,-122.23835,2020-02-11T19:00:00Z,2020-02-11T11:00:00-08:00,2020-03-06T07:00:00Z,2020-03-05T23:00:00-08:00,,
7438,MMCA81014,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21629, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.546606, 35.408077, -120.546606, 35.408077]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,35.408077,-120.546606,2020-01-06T09:00:00Z,2020-01-06T01:00:00-08:00,2020-03-14T08:00:00Z,2020-03-14T01:00:00-07:00,,
7439,MMCA81024,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21630, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.509025, 38.561164, -121.509025, 38.561164]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.561164,-121.509025,2020-02-06T02:00:00Z,2020-02-05T18:00:00-08:00,2020-02-20T22:00:00Z,2020-02-20T14:00:00-08:00,,
7442,1008,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21634, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.943465, 38.673881, -120.943465, 38.673881]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.673881,-120.943465,2020-02-12T04:00:00Z,2020-02-11T20:00:00-08:00,2020-02-14T20:00:00Z,2020-02-14T12:00:00-08:00,,
7443,MMCA81010,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21635, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.227535, 40.736371, -122.227535, 40.736371]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.736371,-122.227535,2020-02-11T23:00:00Z,2020-02-11T15:00:00-08:00,2020-02-13T02:00:00Z,2020-02-12T18:00:00-08:00,,
7444,MMCA81012,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21636, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.238307, 40.639501, -122.238307, 40.639501]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.639501,-122.238307,2020-02-11T22:00:00Z,2020-02-11T14:00:00-08:00,2020-03-09T22:00:00Z,2020-03-09T15:00:00-07:00,,
7445,MMCA81010,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21637, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.2282, 40.735384, -122.2282, 40.735384]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.735384,-122.2282,2020-02-13T08:00:00Z,2020-02-13T00:00:00-08:00,2020-02-28T07:00:00Z,2020-02-27T23:00:00-08:00,,
7447,MMCA81006,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21641, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.596066, 38.76586, -120.596066, 38.76586]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.76586,-120.596066,2020-02-12T02:00:00Z,2020-02-11T18:00:00-08:00,2020-03-01T00:00:00Z,2020-02-29T16:00:00-08:00,,
7448,MMCA81044,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21647, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-123.677108, 41.047486, -123.677108, 41.047486]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,41.047486,-123.677108,2020-02-10T15:00:00Z,2020-02-10T07:00:00-08:00,2020-04-10T01:00:00Z,2020-04-09T18:00:00-07:00,,
7451,MMCA81010,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21651, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.231119, 40.742347, -122.231119, 40.742347]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.742347,-122.231119,2020-02-18T16:00:00Z,2020-02-18T08:00:00-08:00,2020-02-18T20:00:00Z,2020-02-18T12:00:00-08:00,,
7453,1001,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21653, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.98829, 38.684267, -120.98829, 38.684267]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.684267,-120.98829,2020-02-05T02:00:00Z,2020-02-04T18:00:00-08:00,2020-03-04T01:00:00Z,2020-03-03T17:00:00-08:00,,
7455,MMCA81010,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21655, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.385871, 40.889482, -122.385871, 40.889482]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.889482,-122.385871,2020-02-18T23:00:00Z,2020-02-18T15:00:00-08:00,2020-02-19T16:00:00Z,2020-02-19T08:00:00-08:00,,
7462,MMCA81030,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21667, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.508918, 38.561196, -121.508918, 38.561196]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.561196,-121.508918,2020-02-16T03:00:00Z,2020-02-15T19:00:00-08:00,2020-02-22T01:00:00Z,2020-02-21T17:00:00-08:00,,
7465,MMCA81010,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21670, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.385399, 40.890083, -122.385399, 40.890083]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.890083,-122.385399,2020-02-21T15:00:00Z,2020-02-21T07:00:00-08:00,2020-02-24T15:00:00Z,2020-02-24T07:00:00-08:00,,
7467,MMCA81029,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21675, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.997238, 36.376516, -120.997238, 36.376516]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.376516,-120.997238,2020-02-27T00:00:00Z,2020-02-26T16:00:00-08:00,2020-02-27T02:00:00Z,2020-02-26T18:00:00-08:00,,
7468,MMCA81014,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21677, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.54667, 35.407895, -120.54667, 35.407895]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,35.407895,-120.54667,2019-11-23T21:00:00Z,2019-11-23T13:00:00-08:00,2020-03-12T08:00:00Z,2020-03-12T01:00:00-07:00,,
7470,MMCA81010,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21682, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.386215, 40.889815, -122.386215, 40.889815]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.889815,-122.386215,2020-02-27T20:00:00Z,2020-02-27T12:00:00-08:00,2020-02-27T21:00:00Z,2020-02-27T13:00:00-08:00,,
7471,MMCA81012,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21684, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.335639, 40.710289, -122.335639, 40.710289]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.710289,-122.335639,2020-02-27T21:00:00Z,2020-02-27T13:00:00-08:00,2020-02-27T22:00:00Z,2020-02-27T14:00:00-08:00,,
7473,MMCA81012,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21687, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.244594, 40.638782, -122.244594, 40.638782]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.638782,-122.244594,2020-02-27T23:00:00Z,2020-02-27T15:00:00-08:00,2020-02-28T11:00:00Z,2020-02-28T03:00:00-08:00,,
7474,MMCA82012,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21688, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-123.269477, 39.793371, -123.269477, 39.793371]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,39.793371,-123.269477,2020-02-28T00:00:00Z,2020-02-27T16:00:00-08:00,2021-09-03T20:00:00Z,2021-09-03T13:00:00-07:00,,
7481,MMCA81037,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21712, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.787468, 40.668801, -120.787468, 40.668801]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.668801,-120.787468,2020-03-04T01:00:00Z,2020-03-03T17:00:00-08:00,2020-03-04T01:00:00Z,2020-03-03T17:00:00-08:00,,
7484,MMCA81029,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21715, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-123.544564, 41.304624, -123.544564, 41.304624]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,41.304624,-123.544564,2020-03-03T02:00:00Z,2020-03-02T18:00:00-08:00,2020-03-04T20:00:00Z,2020-03-04T12:00:00-08:00,,
7485,MMCA81014,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21716, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.546584, 35.408227, -120.546584, 35.408227]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,35.408227,-120.546584,2020-03-04T21:00:00Z,2020-03-04T13:00:00-08:00,2020-03-07T21:00:00Z,2020-03-07T13:00:00-08:00,,
7486,MMCA82063,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21717, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.508853, 38.561304, -121.508853, 38.561304]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.561304,-121.508853,2020-03-04T03:00:00Z,2020-03-03T19:00:00-08:00,2021-06-12T09:00:00Z,2021-06-12T02:00:00-07:00,,
7488,MMCA82059,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21721, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-117.139599, 32.8095, -117.139599, 32.8095]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,32.8095,-117.139599,2020-03-03T22:00:00Z,2020-03-03T14:00:00-08:00,2020-04-30T18:00:00Z,2020-04-30T11:00:00-07:00,,
7489,MMCA81014,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21722, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.546906, 35.40723, -120.546906, 35.40723]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,35.40723,-120.546906,2020-03-05T21:00:00Z,2020-03-05T13:00:00-08:00,2020-03-06T08:00:00Z,2020-03-06T00:00:00-08:00,,
7490,MMCA81012,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21724, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-122.238221, 40.639565, -122.238221, 40.639565]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.639565,-122.238221,2020-02-14T15:00:00Z,2020-02-14T07:00:00-08:00,2020-03-09T08:00:00Z,2020-03-09T01:00:00-07:00,,
7491,MMCA81023,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21725, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-116.833892, 34.251927, -116.833892, 34.251927]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,34.251927,-116.833892,2020-02-03T02:00:00Z,2020-02-02T18:00:00-08:00,2020-03-08T01:00:00Z,2020-03-07T17:00:00-08:00,,
7492,MMCA81037,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21726, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-123.198473, 39.11239, -123.198473, 39.11239]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,39.11239,-123.198473,2020-03-04T20:00:00Z,2020-03-04T12:00:00-08:00,2020-03-09T18:00:00Z,2020-03-09T11:00:00-07:00,,
7493,MMCA81030,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21727, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.514282, 38.561078, -121.514282, 38.561078]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.561078,-121.514282,2020-03-06T02:00:00Z,2020-03-05T18:00:00-08:00,2020-03-08T01:00:00Z,2020-03-07T17:00:00-08:00,,
7500,MMCA81044,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21744, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-123.677022, 41.047432, -123.677022, 41.047432]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,41.047432,-123.677022,2020-01-14T18:00:00Z,2020-01-14T10:00:00-08:00,2020-04-14T21:00:00Z,2020-04-14T14:00:00-07:00,,
7505,Wadsworth-NV,Reno-Sparks,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21751, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.2889, 39.6367, -119.2889, 39.6367]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,39.6367,-119.2889,2016-08-05T10:00:00Z,2016-08-05T03:00:00-07:00,2025-09-16T15:00:00Z,2025-09-16T08:00:00-07:00,,
7508,MMCA81033,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 21755, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.500871, 38.557441, -121.500871, 38.557441]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.557441,-121.500871,2020-03-26T19:00:00Z,2020-03-26T12:00:00-07:00,2020-03-26T19:00:00Z,2020-03-26T12:00:00-07:00,,
